city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price,suggested_price,price_delta,quality_index
San Francisco,Marina,Private room,1,1,1,1,4.44,65,0,10,16.0,7,71.05,74.4441975524415,3.394197552441497,2.4200000000000004
Tokyo,Asakusa,Entire home/apt,3,2,1,2,5.0,132,0,2,28.0,4,118.46,118.52712598870076,0.06712598870076647,2.54
Bengaluru,HSR Layout,Entire home/apt,3,4,1,5,4.72,31,0,13,12.0,6,54.84,41.98541666666669,-12.854583333333316,2.62
Mumbai,Andheri,Entire home/apt,7,3,1,3,4.4,66,0,12,32.0,10,60.8,64.52900000000008,3.7290000000000845,2.4400000000000004
London,Kensington,Entire home/apt,5,2,1,3,4.59,35,0,12,38.0,12,167.44,134.49773024726656,-32.94226975273344,2.535
London,Camden,Entire home/apt,5,1,1,2,4.9,131,0,13,25.0,5,136.59,136.8349727363219,0.2449727363218983,2.71
Dubai,Bur Dubai,Entire home/apt,5,3,1,4,4.69,88,1,11,8.0,8,86.79,97.8192287737122,11.029228773712191,2.615
New York,Manhattan,Entire home/apt,7,2,1,3,4.45,75,1,16,28.0,5,171.45,165.7320130210308,-5.717986978969179,2.5949999999999998
New York,Manhattan,Entire home/apt,3,1,1,1,4.95,11,0,11,7.0,7,130.06,107.4581615722308,-22.60183842776921,2.6950000000000003
Dubai,Marina,Entire home/apt,9,1,1,2,4.29,53,0,5,16.0,1,89.68,98.50552165545089,8.825521655450885,2.245
Dubai,Jumeirah,Entire home/apt,5,1,1,1,4.54,30,1,11,18.0,2,93.49,97.03586129441943,3.5458612944194385,2.54
San Francisco,Nob Hill,Entire home/apt,5,1,1,1,4.68,15,0,5,21.0,10,138.81,124.83779413448352,-13.972205865516486,2.44
Paris,Le Marais,Entire home/apt,9,3,1,4,4.81,60,0,4,19.0,5,139.03,133.15586811074382,-5.8741318892561765,2.485
Bengaluru,Koramangala,Entire home/apt,7,3,1,4,4.35,133,0,4,9.0,1,28.72,31.815499999999943,3.0954999999999444,2.255
Dubai,Bur Dubai,Entire home/apt,9,2,1,2,5.0,20,1,5,13.0,10,88.76,94.04373903637081,5.283739036370804,2.65
London,Hackney,Entire home/apt,7,3,1,4,4.14,30,0,11,39.0,1,123.75,121.33237377337701,-2.4176262266229855,2.29
New York,Brooklyn,Entire home/apt,7,3,1,4,4.64,124,0,15,31.0,3,118.99,128.1439248884119,9.153924888411908,2.6199999999999997
Tokyo,Roppongi,Entire home/apt,3,1,1,1,4.84,91,1,19,14.0,7,155.14,140.5006571760462,-14.639342823953797,2.8499999999999996
New York,Staten Island,Entire home/apt,7,2,1,3,4.88,130,0,14,17.0,1,66.92,105.16437134274074,38.244371342740735,2.7199999999999998
Dubai,Jumeirah,Entire home/apt,2,2,1,3,5.0,100,0,15,14.0,3,92.86,109.22445989559996,16.364459895599964,2.8
Mumbai,Bandra,Entire home/apt,3,1,1,2,4.49,9,0,12,22.0,9,31.5,48.35725000000003,16.85725000000003,2.4850000000000003
Dubai,Downtown,Entire home/apt,2,1,1,1,4.34,59,0,18,35.0,3,123.9,114.37219661893181,-9.527803381068196,2.53
New York,Brooklyn,Private room,5,1,1,1,4.57,99,1,6,8.0,4,44.41,53.073532283324774,8.663532283324777,2.455
Mumbai,Powai,Entire home/apt,3,1,1,1,4.38,129,0,7,29.0,10,68.45,57.12391666666667,-11.32608333333333,2.33
Dubai,Bur Dubai,Private room,3,2,1,2,4.59,97,0,16,20.0,11,61.49,55.016759561224355,-6.4732404387756475,2.6149999999999998
Mumbai,Colaba,Entire home/apt,6,1,1,1,4.27,8,0,16,37.0,10,56.81,72.05883333333333,15.248833333333323,2.4549999999999996
Bengaluru,HSR Layout,Entire home/apt,2,2,1,2,4.63,64,0,11,14.0,11,39.69,44.69555555555556,5.00555555555556,2.535
Dubai,Deira,Entire home/apt,5,2,1,3,4.66,84,0,6,39.0,9,105.05,102.98960462109562,-2.0603953789043743,2.45
Paris,Latin Quarter,Entire home/apt,4,1,1,2,3.83,50,0,18,26.0,4,122.03,117.57599123880846,-4.454008761191545,2.275
Austin,Zilker,Entire home/apt,3,1,2,1,3.76,118,0,16,23.0,2,75.88,84.47866666666663,8.598666666666631,2.1999999999999997
Tokyo,Asakusa,Entire home/apt,7,2,1,3,5.0,98,1,12,18.0,2,103.1,122.15114207483862,19.051142074838623,2.79
Tokyo,Shinjuku,Entire home/apt,5,1,1,2,4.21,89,0,13,33.0,12,141.33,132.86082346739073,-8.469176532609282,2.365
Mumbai,Powai,Private room,7,2,1,3,4.23,12,0,9,35.0,7,57.6,46.536749999999955,-11.063250000000046,2.2950000000000004
New York,Manhattan,Entire home/apt,2,1,1,1,4.82,92,0,12,13.0,4,123.69,123.22847403646142,-0.4615259635385769,2.6500000000000004
Dubai,Jumeirah,Entire home/apt,5,1,1,1,4.9,55,1,7,38.0,12,107.08,111.34230080455379,4.262300804553789,2.64
Austin,Zilker,Entire home/apt,4,1,1,2,5.0,72,0,22,8.0,1,55.27,70.95683333333334,15.686833333333333,2.94
Bengaluru,HSR Layout,Private room,1,1,1,2,4.9,7,0,14,16.0,3,27.95,28.97866666666662,1.02866666666662,2.7300000000000004
Dubai,Bur Dubai,Entire home/apt,6,1,1,2,5.0,1,0,2,37.0,6,95.05,96.21652222222214,1.1665222222221416,2.54
Austin,Hyde Park,Entire home/apt,5,2,1,2,5.0,110,0,18,3.0,7,76.87,74.23047619047615,-2.639523809523851,2.86
New York,Brooklyn,Shared room,5,1,1,2,5.0,64,0,6,18.0,4,57.64,54.989565682101606,-2.6504343178983945,2.62
Paris,Montmartre,Entire home/apt,7,1,1,1,4.39,55,0,8,13.0,5,108.68,104.37401109724838,-4.305988902751622,2.355
Mumbai,Andheri,Entire home/apt,3,1,1,2,5.0,78,0,20,4.0,9,49.74,41.60777777777783,-8.132222222222175,2.9
Dubai,Downtown,Entire home/apt,3,1,1,2,4.25,65,1,10,30.0,4,100.98,102.73372922071259,1.7537292207125859,2.375
New York,Bronx,Entire home/apt,2,1,1,2,4.69,129,0,9,23.0,10,111.27,116.0851294036859,4.815129403685901,2.5250000000000004
London,Greenwich,Private room,2,2,1,3,4.34,8,0,18,39.0,11,61.2,82.06627866092747,20.866278660927463,2.53
San Francisco,Marina,Private room,4,2,1,3,4.86,42,0,17,1.0,12,68.76,58.31548379920795,-10.444516200792052,2.77
Bengaluru,Koramangala,Private room,2,1,1,2,4.68,99,0,10,37.0,9,54.95,52.39324999999994,-2.556750000000065,2.54
Mumbai,Andheri,Entire home/apt,8,2,1,3,4.49,95,1,4,3.0,7,36.62,34.53547916666662,-2.0845208333333787,2.375
New York,Manhattan,Private room,2,1,1,2,4.53,56,0,10,23.0,8,104.55,94.33311124502437,-10.216888754975628,2.4650000000000003
Austin,East Austin,Entire home/apt,8,1,1,2,4.87,7,0,15,30.0,8,97.29,97.2470555555556,-0.0429444444444016,2.735
London,Greenwich,Entire home/apt,8,3,1,3,4.38,29,0,15,38.0,1,102.16,114.43190313378658,12.27190313378658,2.4899999999999998
Sydney,Manly,Entire home/apt,4,1,1,1,4.01,107,0,13,3.0,3,72.04,91.85732580880162,19.817325808801613,2.2649999999999997
Mumbai,Andheri,Entire home/apt,3,1,1,2,4.61,93,0,13,18.0,9,42.62,46.423916666666635,3.8039166666666375,2.5650000000000004
San Francisco,Mission,Private room,5,1,2,1,4.52,38,0,10,12.0,12,53.32,56.91621603774739,3.5962160377473893,2.46
