city,neighbourhood,property_type,accommodates,bedrooms,bathrooms,beds,review_score,reviews_count,superhost,amenity_count,cleaning_fee,month,price
New York,Staten Island,Entire home/apt,6,2,1,3,5.0,33,0,10,6.0,9,86.65
London,Westminster,Entire home/apt,2,1,1,1,4.4,17,0,7,20.0,9,129.58
Austin,Downtown,Private room,6,1,1,2,4.03,19,0,11,37.0,4,86.37
Mumbai,Dadar,Hotel room,4,1,1,2,5.0,44,0,12,6.0,10,35.12
Sydney,CBD,Private room,2,1,1,2,4.64,112,0,13,35.0,11,64.97
Austin,Downtown,Private room,6,1,1,1,4.72,82,0,15,7.0,8,45.43
Dubai,Deira,Private room,6,2,1,3,4.63,52,0,25,27.0,8,73.45
London,Camden,Entire home/apt,2,1,1,2,4.49,14,0,16,24.0,10,108.64
San Francisco,Mission,Private room,7,1,1,1,5.0,39,1,19,36.0,6,82.95
Dubai,Deira,Entire home/apt,9,3,1,3,4.66,37,0,9,39.0,9,111.36
Paris,1st Arr.,Entire home/apt,3,1,1,2,4.59,63,0,2,24.0,12,121.54
Mumbai,Dadar,Entire home/apt,7,2,1,2,4.78,14,0,3,21.0,8,49.37
London,Greenwich,Entire home/apt,5,2,1,2,5.0,91,1,9,15.0,10,119.4
Austin,Downtown,Private room,7,1,1,2,4.03,63,0,13,31.0,5,70.17
Sydney,CBD,Entire home/apt,8,2,1,2,4.23,122,0,12,12.0,2,89.35
Bengaluru,HSR Layout,Entire home/apt,9,2,1,2,4.94,76,0,12,9.0,4,61.24
Bengaluru,Koramangala,Entire home/apt,9,2,1,2,3.99,71,0,12,18.0,3,56.34
Tokyo,Roppongi,Entire home/apt,9,2,1,3,4.64,91,0,8,22.0,6,134.84
Bengaluru,Indiranagar,Private room,4,1,1,2,4.44,99,0,2,3.0,7,19.93
Bengaluru,Indiranagar,Entire home/apt,3,1,1,2,4.38,130,0,14,7.0,6,53.25
Paris,Le Marais,Entire home/apt,5,2,1,2,4.54,70,0,4,27.0,11,118.65
Tokyo,Ginza,Shared room,6,1,1,1,4.77,22,0,3,6.0,2,51.58
San Francisco,SoMa,Entire home/apt,9,2,1,2,4.44,108,1,9,0.0,11,132.31
Sydney,Newtown,Private room,6,1,1,1,4.47,46,1,5,38.0,2,79.63
Mumbai,Dadar,Private room,3,1,1,1,5.0,46,0,13,18.0,1,30.74
Sydney,CBD,Private room,5,1,1,1,4.42,31,0,19,34.0,9,69.41
San Francisco,Mission,Entire home/apt,5,2,1,3,4.7,27,1,18,7.0,8,136.84
Tokyo,Shibuya,Entire home/apt,4,2,1,2,4.1,61,0,13,22.0,7,122.47
Mumbai,Powai,Entire home/apt,5,3,1,4,4.72,14,0,7,22.0,11,54.81
San Francisco,SoMa,Entire home/apt,2,1,1,1,4.74,62,0,9,36.0,1,109.64
San Francisco,Sunset,Private room,5,2,1,3,5.0,82,1,3,6.0,9,54.25
New York,Staten Island,Entire home/apt,3,1,1,2,4.6,88,0,3,25.0,12,86.01
Mumbai,Powai,Entire home/apt,2,1,2,2,4.74,89,0,15,24.0,7,62.74
Bengaluru,Koramangala,Entire home/apt,4,2,1,3,4.77,49,0,2,21.0,11,56.41
Sydney,CBD,Entire home/apt,7,1,1,1,4.67,73,0,11,25.0,7,116.07
San Francisco,Marina,Entire home/apt,3,3,1,4,4.63,78,0,13,14.0,1,109.1
Paris,Montmartre,Entire home/apt,7,2,1,3,4.75,110,1,4,8.0,12,104.61
Paris,Latin Quarter,Entire home/apt,8,2,1,3,5.0,26,0,15,10.0,10,122.45
San Francisco,Nob Hill,Private room,4,2,1,2,4.98,35,0,8,23.0,7,112.24
Austin,Downtown,Shared room,1,1,1,1,4.19,21,0,14,37.0,12,47.27
Tokyo,Roppongi,Entire home/apt,8,2,1,3,4.76,15,0,13,29.0,6,143.18
Austin,East Austin,Entire home/apt,9,2,2,2,4.88,68,0,6,27.0,1,81.73
Tokyo,Asakusa,Private room,1,1,1,2,5.0,23,0,5,28.0,4,53.62
Mumbai,Colaba,Entire home/apt,6,1,1,1,5.0,60,0,14,0.0,6,40.31
Dubai,Bur Dubai,Entire home/apt,8,2,1,2,4.38,21,0,15,32.0,4,96.1
Paris,Latin Quarter,Private room,4,1,1,1,4.86,84,1,11,14.0,3,58.74
London,Westminster,Entire home/apt,2,1,1,1,4.34,7,0,11,25.0,8,128.36
Tokyo,Shinjuku,Private room,3,1,1,1,4.51,31,1,7,36.0,1,75.01
Tokyo,Asakusa,Private room,2,1,1,2,4.15,115,0,23,25.0,3,60.9
San Francisco,SoMa,Entire home/apt,9,2,1,2,4.11,56,0,14,7.0,1,105.72
Tokyo,Asakusa,Private room,5,1,1,2,4.91,65,0,2,22.0,7,70.04
Tokyo,Shinjuku,Entire home/apt,6,1,1,1,4.74,135,0,16,28.0,8,161.46
Tokyo,Asakusa,Entire home/apt,4,3,1,4,3.92,62,0,8,32.0,9,113.59
Tokyo,Ginza,Entire home/apt,3,2,1,2,4.47,79,0,12,27.0,7,149.82
Mumbai,Dadar,Entire home/apt,9,1,1,2,4.01,38,0,7,1.0,6,20.1
San Francisco,SoMa,Private room,4,1,1,2,4.65,61,0,16,5.0,12,81.61
Paris,1st Arr.,Entire home/apt,8,2,1,2,4.4,39,0,10,16.0,4,107.14
Mumbai,Colaba,Entire home/apt,6,2,1,2,4.39,23,0,9,33.0,4,78.51
Sydney,CBD,Entire home/apt,8,1,1,1,4.41,113,0,9,35.0,10,145.29
Austin,Hyde Park,Private room,4,1,1,1,4.08,5,0,14,23.0,2,52.59
Mumbai,Colaba,Entire home/apt,6,2,1,2,4.97,77,1,11,14.0,3,51.75
San Francisco,Sunset,Private room,1,1,1,2,4.78,97,0,10,38.0,9,76.64
Paris,1st Arr.,Entire home/apt,3,1,1,2,4.24,72,0,14,0.0,8,112.32
Mumbai,Bandra,Private room,2,1,1,2,4.77,71,0,12,13.0,5,30.82
Mumbai,Andheri,Private room,3,1,1,2,4.34,41,1,18,33.0,2,56.77
Paris,Latin Quarter,Entire home/apt,2,2,1,3,4.22,16,0,15,21.0,11,118.62
Dubai,Jumeirah,Shared room,7,1,1,2,4.72,71,1,8,29.0,1,60.59
New York,Staten Island,Entire home/apt,3,2,2,3,5.0,26,0,7,11.0,1,57.09
London,Camden,Entire home/apt,7,2,1,2,4.52,26,0,13,9.0,11,93.52
Mumbai,Andheri,Private room,7,1,1,1,5.0,74,0,21,14.0,11,42.99
New York,Staten Island,Private room,6,1,1,2,4.67,1,0,9,31.0,2,86.94
Sydney,Newtown,Entire home/apt,2,1,1,2,4.92,51,0,21,30.0,8,98.57
San Francisco,Nob Hill,Private room,4,2,1,2,4.78,79,0,7,36.0,9,104.01
London,Westminster,Entire home/apt,9,1,1,1,4.99,110,0,9,18.0,6,141.37
Sydney,CBD,Entire home/apt,8,2,1,3,4.87,41,0,4,6.0,7,118.37
New York,Staten Island,Entire home/apt,8,3,1,4,4.98,76,0,6,34.0,12,117.3
Dubai,Marina,Entire home/apt,3,1,1,2,4.5,104,0,15,6.0,1,77.88
Mumbai,Bandra,Private room,7,1,1,1,4.12,136,1,5,34.0,12,57.78
New York,Bronx,Entire home/apt,9,2,1,3,3.92,143,1,9,5.0,12,98.68
New York,Brooklyn,Private room,4,2,1,2,4.78,127,0,4,29.0,1,63.52
Dubai,Downtown,Entire home/apt,5,2,1,2,5.0,68,0,13,17.0,8,112.21
Mumbai,Bandra,Entire home/apt,8,2,1,2,4.57,79,0,14,34.0,1,71.96
Bengaluru,Koramangala,Entire home/apt,8,2,1,3,4.4,59,0,12,27.0,12,71.12
Tokyo,Shibuya,Shared room,2,1,1,1,4.93,90,0,11,20.0,10,49.09
Sydney,Newtown,Entire home/apt,4,1,1,2,4.71,17,1,19,30.0,1,92.79
Bengaluru,Whitefield,Entire home/apt,2,2,1,3,4.69,124,0,4,0.0,3,33.0
Sydney,Manly,Entire home/apt,8,2,1,2,4.77,30,0,13,27.0,1,100.92
Dubai,Marina,Entire home/apt,4,1,1,2,4.77,56,1,14,36.0,2,111.88
London,Camden,Entire home/apt,3,2,1,2,4.44,52,0,5,30.0,3,128.65
Bengaluru,Whitefield,Entire home/apt,4,2,1,3,4.1,110,0,13,16.0,3,52.27
Paris,Montmartre,Private room,4,1,1,2,4.18,23,0,8,13.0,6,71.84
New York,Bronx,Entire home/apt,6,1,1,1,4.45,146,1,8,16.0,10,87.24
Sydney,Surry Hills,Entire home/apt,4,3,1,3,4.38,50,0,12,30.0,5,120.38
London,Kensington,Entire home/apt,6,2,1,3,4.63,82,1,16,1.0,12,126.84
Bengaluru,Whitefield,Entire home/apt,6,1,1,1,4.35,90,0,4,11.0,3,26.63
San Francisco,Marina,Entire home/apt,5,3,1,4,5.0,120,0,9,10.0,9,154.49
Sydney,CBD,Entire home/apt,7,1,1,1,5.0,16,1,11,37.0,1,101.19
Austin,Downtown,Entire home/apt,5,1,1,2,4.76,38,0,7,33.0,5,93.65
New York,Manhattan,Entire home/apt,8,2,1,2,4.26,70,0,12,37.0,7,168.61
Tokyo,Shibuya,Entire home/apt,3,1,1,1,4.91,26,1,5,4.0,11,84.85
London,Camden,Private room,2,1,1,2,4.29,105,1,2,12.0,12,59.34
Austin,Downtown,Entire home/apt,8,1,1,2,4.84,103,0,18,14.0,9,77.83
New York,Manhattan,Entire home/apt,7,1,2,1,4.5,60,1,10,19.0,3,117.96
Tokyo,Asakusa,Private room,6,1,1,2,4.85,2,1,11,35.0,9,72.73
Bengaluru,Indiranagar,Entire home/apt,6,1,1,2,4.56,81,0,18,22.0,7,54.14
Paris,Bastille,Entire home/apt,2,2,1,3,4.36,55,1,16,16.0,10,111.13
Dubai,Downtown,Entire home/apt,4,3,1,3,4.5,73,0,12,35.0,7,143.3
Bengaluru,MG Road,Private room,2,1,1,1,4.5,44,0,6,32.0,8,82.73
San Francisco,Sunset,Entire home/apt,8,1,1,1,4.47,58,1,7,23.0,1,91.91
London,Hackney,Entire home/apt,9,2,1,3,4.23,90,0,9,4.0,10,83.97
Paris,Latin Quarter,Private room,1,2,1,2,4.86,64,0,17,10.0,1,43.88
London,Greenwich,Private room,4,1,1,1,4.91,71,1,5,15.0,12,67.83
Bengaluru,HSR Layout,Entire home/apt,6,2,1,3,4.21,118,0,11,31.0,9,68.8
Tokyo,Shibuya,Entire home/apt,5,2,1,2,4.87,72,0,2,27.0,3,104.65
Dubai,Jumeirah,Private room,3,1,1,1,4.06,68,0,12,17.0,4,50.02
New York,Staten Island,Entire home/apt,5,2,1,2,4.33,7,0,14,35.0,7,99.0
London,Westminster,Private room,7,1,1,1,4.26,76,0,8,7.0,1,44.82
London,Kensington,Entire home/apt,4,2,1,2,4.69,33,1,18,1.0,12,122.77
San Francisco,Sunset,Entire home/apt,5,2,1,2,5.0,45,0,16,17.0,5,104.75
Austin,South Congress,Entire home/apt,8,1,1,1,4.57,66,1,8,10.0,1,64.16
New York,Brooklyn,Private room,7,1,1,2,5.0,109,0,13,5.0,5,86.51
Dubai,Downtown,Private room,1,2,1,3,4.68,128,0,14,36.0,6,94.21
Mumbai,Powai,Private room,3,2,1,3,4.29,21,0,23,16.0,6,32.18
San Francisco,Mission,Entire home/apt,5,2,1,3,4.57,35,0,12,28.0,12,136.62
London,Camden,Entire home/apt,8,3,1,3,4.58,43,0,16,26.0,6,157.64
Bengaluru,Indiranagar,Entire home/apt,3,1,1,2,4.71,80,0,25,30.0,10,62.19
Dubai,Bur Dubai,Entire home/apt,5,2,2,2,4.43,69,1,9,25.0,8,88.87
Austin,Zilker,Entire home/apt,3,2,1,3,4.6,56,0,16,3.0,2,67.62
Dubai,Downtown,Entire home/apt,8,2,1,2,4.39,9,1,16,38.0,7,122.63
San Francisco,Mission,Private room,2,1,1,2,4.54,95,1,15,26.0,3,64.22
London,Hackney,Entire home/apt,9,1,1,1,4.65,52,0,5,26.0,1,84.63
Paris,Le Marais,Entire home/apt,3,1,1,2,5.0,4,0,14,38.0,3,111.75
Dubai,Downtown,Entire home/apt,5,2,1,2,4.74,23,0,12,22.0,6,127.37
Tokyo,Ginza,Entire home/apt,3,1,1,2,4.68,108,0,18,10.0,7,150.56
Bengaluru,HSR Layout,Entire home/apt,7,2,1,2,4.02,51,0,14,21.0,7,53.47
Paris,Bastille,Entire home/apt,3,2,1,3,4.79,6,0,13,39.0,4,121.75
London,Greenwich,Private room,7,1,1,1,4.4,1,0,16,34.0,5,73.27
Paris,Le Marais,Private room,3,2,2,3,5.0,86,1,8,39.0,2,82.97
Tokyo,Ginza,Entire home/apt,4,2,1,2,4.73,47,0,2,12.0,2,97.24
Dubai,Bur Dubai,Entire home/apt,9,2,2,3,5.0,10,0,13,30.0,9,109.57
London,Camden,Entire home/apt,9,1,1,1,4.8,39,0,10,36.0,11,114.84
Bengaluru,MG Road,Entire home/apt,5,2,1,2,5.0,124,0,11,36.0,7,93.11
Austin,Downtown,Entire home/apt,4,2,1,2,5.0,24,0,14,24.0,4,95.65
London,Camden,Entire home/apt,3,2,1,3,4.56,93,0,11,10.0,4,91.59
Bengaluru,Indiranagar,Private room,6,2,2,3,4.53,0,1,5,28.0,3,40.63
Sydney,Newtown,Entire home/apt,8,1,1,1,4.12,41,0,10,16.0,7,93.21
Bengaluru,Indiranagar,Entire home/apt,4,1,1,2,4.54,29,0,15,9.0,6,40.33
Dubai,Jumeirah,Private room,2,1,1,2,4.42,58,0,16,33.0,3,59.66
New York,Manhattan,Private room,5,1,1,1,4.53,61,0,9,4.0,12,65.58
Mumbai,Colaba,Entire home/apt,2,2,1,3,3.97,56,1,15,32.0,5,76.01
Sydney,Surry Hills,Entire home/apt,6,2,1,3,4.89,31,0,5,10.0,7,86.29
Austin,Zilker,Private room,6,1,1,1,4.36,91,0,11,24.0,6,62.94
San Francisco,Marina,Entire home/apt,4,1,1,2,4.77,44,0,7,29.0,3,102.84
Tokyo,Shibuya,Entire home/apt,4,1,1,1,5.0,85,0,10,0.0,7,130.78
Paris,1st Arr.,Entire home/apt,6,1,1,2,4.47,70,0,13,14.0,7,131.19
Sydney,Newtown,Entire home/apt,7,2,1,2,4.87,92,0,12,9.0,7,132.51
London,Kensington,Entire home/apt,4,2,1,3,4.72,26,0,10,0.0,11,93.36
Tokyo,Shinjuku,Private room,3,1,1,1,4.38,18,1,17,16.0,9,64.94
Tokyo,Shinjuku,Shared room,1,1,1,2,4.53,41,0,18,29.0,4,66.5
Paris,Le Marais,Private room,6,1,1,1,4.22,19,0,13,15.0,3,82.05
Dubai,Bur Dubai,Entire home/apt,8,1,1,2,4.62,79,0,14,35.0,12,108.97
Dubai,Jumeirah,Entire home/apt,3,2,1,2,4.63,79,1,8,15.0,9,101.11
Tokyo,Roppongi,Entire home/apt,3,1,1,1,4.84,91,1,19,14.0,7,155.14
Sydney,Newtown,Entire home/apt,5,2,1,2,4.54,32,1,17,12.0,1,105.2
New York,Bronx,Entire home/apt,9,3,1,4,3.9,98,0,17,18.0,8,113.94
Paris,Bastille,Private room,2,1,1,2,4.7,32,1,9,38.0,9,80.61
New York,Brooklyn,Entire home/apt,5,1,1,2,4.39,150,0,8,18.0,3,90.94
San Francisco,SoMa,Entire home/apt,9,3,1,3,4.81,95,0,14,29.0,7,194.99
Austin,East Austin,Entire home/apt,5,1,1,1,3.99,85,0,9,32.0,1,78.32
Sydney,Manly,Entire home/apt,4,1,1,1,4.86,52,0,11,6.0,1,70.57
New York,Queens,Entire home/apt,7,1,1,2,4.88,91,0,8,3.0,11,75.71
San Francisco,Marina,Entire home/apt,2,2,1,3,4.64,29,0,21,0.0,11,93.48
Sydney,CBD,Entire home/apt,5,1,1,2,5.0,57,0,2,1.0,11,94.5
Tokyo,Asakusa,Entire home/apt,6,2,1,3,5.0,67,1,8,39.0,12,130.47
New York,Queens,Hotel room,1,1,1,2,4.88,14,1,14,37.0,5,114.24
Bengaluru,Indiranagar,Shared room,5,1,1,2,4.28,32,0,11,38.0,11,36.26
Sydney,CBD,Private room,4,1,2,2,4.37,67,0,14,29.0,12,84.21
Tokyo,Shibuya,Private room,4,1,1,1,4.91,111,0,13,14.0,9,79.52
New York,Bronx,Private room,3,1,1,1,4.53,35,0,4,11.0,6,50.52
Mumbai,Colaba,Private room,5,1,1,1,5.0,62,0,9,25.0,9,47.91
Paris,Montmartre,Entire home/apt,2,2,1,3,5.0,76,0,11,12.0,11,99.44
London,Hackney,Entire home/apt,6,3,1,4,4.38,24,0,22,7.0,8,119.22
Dubai,Marina,Entire home/apt,9,1,1,2,4.28,72,1,10,18.0,7,92.59
Paris,Le Marais,Entire home/apt,5,1,1,2,4.94,72,0,13,22.0,9,117.35
Mumbai,Andheri,Private room,4,1,1,1,4.97,52,0,5,33.0,5,24.94
Tokyo,Shinjuku,Entire home/apt,2,2,1,2,4.86,47,1,17,18.0,9,119.57
Mumbai,Dadar,Entire home/apt,3,2,1,3,4.42,32,0,7,10.0,10,54.87
London,Hackney,Entire home/apt,2,2,1,2,4.32,11,0,7,18.0,8,106.18
London,Camden,Entire home/apt,2,3,1,3,4.53,90,1,14,27.0,5,140.68
Paris,Montmartre,Entire home/apt,5,3,1,4,4.38,65,1,2,19.0,7,107.75
San Francisco,Mission,Entire home/apt,7,1,1,1,4.98,27,1,18,25.0,11,106.72
Austin,Zilker,Hotel room,4,1,1,1,4.76,2,0,12,37.0,2,70.74
Sydney,Surry Hills,Private room,2,1,1,1,5.0,129,0,12,17.0,9,58.56
New York,Brooklyn,Entire home/apt,3,2,2,2,4.57,14,0,17,11.0,1,91.11
Tokyo,Shibuya,Private room,4,1,1,1,4.49,67,1,11,30.0,12,94.18
Mumbai,Powai,Entire home/apt,2,1,1,1,4.68,35,0,6,18.0,9,45.74
Austin,Hyde Park,Entire home/apt,4,2,1,3,4.48,67,0,20,1.0,6,74.37
Sydney,Bondi,Entire home/apt,4,2,1,2,4.63,9,0,11,11.0,7,114.46
New York,Staten Island,Entire home/apt,2,1,1,2,5.0,26,0,8,24.0,7,100.68
London,Hackney,Entire home/apt,8,1,2,1,4.58,4,1,9,21.0,12,132.76
Bengaluru,Whitefield,Entire home/apt,2,1,1,2,4.2,107,0,12,17.0,2,39.28
Mumbai,Andheri,Entire home/apt,8,3,1,3,4.54,106,1,7,33.0,5,63.11
Dubai,Deira,Private room,7,1,1,1,4.36,99,0,15,9.0,5,38.46
Bengaluru,Koramangala,Entire home/apt,2,1,2,2,4.5,70,0,10,26.0,9,49.38
Sydney,Newtown,Entire home/apt,7,1,1,2,5.0,7,0,7,18.0,11,84.54
Dubai,Bur Dubai,Entire home/apt,8,1,1,1,4.83,37,0,12,28.0,11,82.66
London,Greenwich,Hotel room,3,1,1,1,4.78,53,0,11,14.0,2,78.88
Sydney,CBD,Entire home/apt,3,2,1,3,4.57,106,0,8,10.0,3,103.31
Sydney,Bondi,Entire home/apt,3,1,1,1,4.57,42,0,18,29.0,6,117.4
San Francisco,SoMa,Entire home/apt,8,1,1,2,4.57,13,0,17,30.0,6,159.34
New York,Queens,Private room,2,1,1,2,4.82,39,0,12,35.0,11,80.92
Paris,Le Marais,Private room,5,2,1,2,4.19,26,0,16,33.0,3,71.63
Austin,Hyde Park,Entire home/apt,3,1,1,2,4.82,35,0,18,37.0,8,88.82
London,Westminster,Entire home/apt,9,1,1,2,4.08,55,0,14,17.0,2,117.37
San Francisco,Marina,Private room,4,1,1,1,4.62,78,1,11,13.0,9,76.1
Austin,Downtown,Private room,4,1,2,2,5.0,42,1,13,7.0,7,61.61
Mumbai,Bandra,Entire home/apt,3,2,1,2,4.6,83,0,5,15.0,5,53.34
Bengaluru,Whitefield,Entire home/apt,8,2,1,3,4.95,74,0,3,16.0,6,44.64
New York,Staten Island,Entire home/apt,9,1,1,1,5.0,148,1,8,35.0,8,127.95
Mumbai,Dadar,Entire home/apt,5,2,1,3,4.83,8,0,15,26.0,10,56.23
Mumbai,Powai,Private room,7,2,1,3,4.99,85,1,6,12.0,7,33.03
London,Greenwich,Hotel room,6,1,1,1,4.57,52,0,7,25.0,4,87.36
Mumbai,Powai,Entire home/apt,9,2,1,2,4.81,76,1,11,1.0,3,34.5
Dubai,Bur Dubai,Entire home/apt,2,2,1,2,4.73,48,1,13,8.0,7,68.17
Paris,Le Marais,Entire home/apt,8,2,1,2,4.7,64,0,10,0.0,7,145.34
Sydney,Manly,Entire home/apt,4,1,1,2,4.82,14,0,21,15.0,4,100.65
Bengaluru,Whitefield,Entire home/apt,2,2,1,3,4.62,48,0,10,27.0,2,52.26
New York,Bronx,Entire home/apt,3,2,1,3,5.0,53,1,15,35.0,3,106.76
Paris,Latin Quarter,Entire home/apt,3,3,1,3,4.37,123,1,11,12.0,5,137.25
Bengaluru,Whitefield,Entire home/apt,7,2,1,3,4.3,66,0,7,26.0,2,53.47
Sydney,Manly,Entire home/apt,5,1,1,2,4.73,123,1,6,2.0,7,103.82
San Francisco,SoMa,Entire home/apt,7,2,1,2,4.4,145,1,9,19.0,9,145.46
Tokyo,Roppongi,Entire home/apt,2,2,1,2,4.07,46,0,15,38.0,4,128.01
Paris,Bastille,Entire home/apt,2,1,1,2,5.0,31,0,11,28.0,2,91.83
Paris,Bastille,Private room,7,2,1,2,4.18,78,0,11,22.0,6,75.49
Austin,Zilker,Private room,6,1,1,2,4.01,70,0,14,20.0,1,45.71
London,Hackney,Private room,5,1,1,1,4.73,79,0,8,21.0,1,52.51
Paris,Le Marais,Hotel room,7,1,2,1,4.71,83,0,9,12.0,6,133.57
Sydney,Bondi,Private room,7,1,1,2,4.95,26,0,21,12.0,9,72.23
Tokyo,Asakusa,Entire home/apt,5,2,1,2,4.72,64,0,4,26.0,4,98.0
Bengaluru,Indiranagar,Entire home/apt,5,1,1,1,4.6,51,0,7,9.0,4,18.87
Paris,Le Marais,Entire home/apt,3,1,1,1,3.76,91,1,19,39.0,12,149.41
Mumbai,Powai,Entire home/apt,2,2,1,2,4.65,41,0,11,15.0,11,30.0
Sydney,Newtown,Entire home/apt,3,2,1,3,4.82,80,0,12,2.0,12,94.1
Mumbai,Colaba,Entire home/apt,4,2,1,2,4.39,73,1,12,3.0,11,39.02
Sydney,Surry Hills,Private room,5,1,1,2,4.25,101,0,21,39.0,3,107.38
Paris,Latin Quarter,Entire home/apt,4,2,1,3,4.96,81,0,7,2.0,12,121.52
San Francisco,SoMa,Entire home/apt,6,2,1,2,4.24,124,0,10,17.0,10,135.38
Mumbai,Dadar,Entire home/apt,3,2,1,3,4.17,53,0,11,12.0,2,28.98
Sydney,Surry Hills,Entire home/apt,5,2,1,3,4.65,71,1,10,38.0,6,140.98
Bengaluru,HSR Layout,Entire home/apt,7,1,1,2,4.62,60,0,16,24.0,10,29.56
Tokyo,Shinjuku,Entire home/apt,4,1,1,2,5.0,17,1,14,39.0,11,134.16
New York,Manhattan,Entire home/apt,6,2,1,3,4.26,135,0,14,34.0,6,169.09
Sydney,Newtown,Entire home/apt,8,1,1,2,3.88,79,0,6,36.0,10,104.92
New York,Brooklyn,Private room,7,1,1,2,4.48,56,0,2,27.0,6,73.49
Dubai,Jumeirah,Private room,4,1,1,1,4.33,84,0,10,27.0,7,64.85
San Francisco,SoMa,Entire home/apt,5,2,1,3,4.48,54,1,4,38.0,4,135.8
Bengaluru,Koramangala,Entire home/apt,4,1,1,2,4.73,9,0,7,36.0,10,44.95
Dubai,Deira,Private room,6,2,1,3,4.53,6,0,11,6.0,10,59.29
Sydney,Bondi,Private room,5,1,1,1,4.86,61,0,12,2.0,6,52.21
Austin,Hyde Park,Entire home/apt,2,1,1,2,4.44,122,1,10,16.0,9,52.4
Sydney,Bondi,Private room,6,1,1,2,4.86,37,1,17,35.0,10,85.96
Paris,1st Arr.,Entire home/apt,6,2,1,2,4.68,105,0,13,30.0,2,136.67
Mumbai,Dadar,Private room,3,1,1,2,4.15,82,0,15,30.0,10,49.5
New York,Manhattan,Entire home/apt,6,2,1,3,4.98,49,0,20,33.0,3,173.04
New York,Bronx,Entire home/apt,4,3,1,4,4.09,23,1,4,14.0,4,90.2
New York,Queens,Entire home/apt,2,2,1,3,5.0,28,0,18,34.0,12,137.19
Paris,1st Arr.,Entire home/apt,4,3,1,3,4.27,99,0,12,27.0,6,136.42
London,Kensington,Hotel room,2,1,1,2,4.88,126,0,8,5.0,1,68.71
Austin,East Austin,Entire home/apt,2,3,1,3,3.98,67,0,8,7.0,2,65.39
Dubai,Marina,Hotel room,3,1,1,2,4.51,80,0,9,32.0,5,99.01
New York,Queens,Private room,2,2,1,3,4.53,21,0,6,9.0,7,46.27
Dubai,Downtown,Entire home/apt,3,2,1,2,4.77,52,0,9,19.0,2,76.52
Mumbai,Colaba,Entire home/apt,7,2,1,2,4.59,94,0,8,23.0,7,92.33
Austin,Zilker,Entire home/apt,3,3,1,3,4.97,136,0,14,13.0,11,92.83
Paris,Bastille,Entire home/apt,8,2,1,2,4.98,45,0,4,37.0,7,142.87
Bengaluru,Indiranagar,Entire home/apt,7,1,1,1,4.18,24,1,18,3.0,11,31.41
Dubai,Marina,Entire home/apt,6,2,2,2,4.6,53,0,10,39.0,11,102.99
Tokyo,Shibuya,Entire home/apt,2,2,1,2,4.67,78,0,9,7.0,7,114.39
Bengaluru,Indiranagar,Entire home/apt,5,1,1,1,4.04,100,0,16,13.0,4,53.82
Tokyo,Roppongi,Entire home/apt,4,2,1,2,4.68,27,1,2,10.0,1,89.36
New York,Brooklyn,Private room,7,1,1,2,5.0,71,1,6,36.0,5,81.57
New York,Brooklyn,Entire home/apt,4,3,1,3,4.76,75,0,18,23.0,5,148.79
Tokyo,Shinjuku,Entire home/apt,2,2,1,2,4.58,56,0,13,31.0,9,114.2
Paris,Latin Quarter,Private room,4,1,1,2,4.99,42,0,2,29.0,5,83.34
London,Hackney,Private room,5,1,1,1,4.73,19,0,16,37.0,11,75.9
Mumbai,Bandra,Entire home/apt,2,2,1,2,5.0,51,0,9,25.0,1,56.29
New York,Queens,Private room,7,1,1,1,4.05,19,1,12,20.0,5,65.84
Mumbai,Andheri,Entire home/apt,4,3,1,3,4.55,77,0,10,14.0,7,34.69
Tokyo,Asakusa,Private room,3,1,1,1,4.43,27,0,13,27.0,12,51.4
Dubai,Deira,Entire home/apt,9,2,1,2,5.0,64,0,17,12.0,8,103.87
London,Greenwich,Shared room,6,2,1,3,5.0,113,0,6,6.0,5,43.81
Austin,South Congress,Private room,4,1,1,2,4.46,49,0,13,24.0,1,72.61
New York,Brooklyn,Entire home/apt,2,2,1,3,4.59,93,0,8,37.0,1,127.52
Paris,Le Marais,Private room,3,1,1,2,4.9,28,0,8,34.0,6,81.05
Mumbai,Bandra,Entire home/apt,3,2,1,3,4.5,52,0,5,11.0,12,37.26
New York,Brooklyn,Entire home/apt,7,2,1,3,4.08,80,0,2,33.0,12,128.93
Sydney,Surry Hills,Private room,5,1,1,1,5.0,53,0,9,22.0,6,50.49
Mumbai,Colaba,Entire home/apt,3,2,2,2,4.51,24,0,18,21.0,8,54.23
Tokyo,Asakusa,Entire home/apt,4,2,1,3,4.47,76,0,9,18.0,5,90.65
Mumbai,Dadar,Entire home/apt,6,1,1,2,5.0,87,0,5,18.0,9,39.6
Austin,Downtown,Entire home/apt,2,2,1,2,5.0,93,0,20,10.0,11,81.3
Bengaluru,Whitefield,Private room,2,1,1,1,5.0,18,0,12,6.0,11,12.0
Sydney,Manly,Entire home/apt,5,2,1,2,4.78,106,0,8,25.0,3,111.93
Tokyo,Shibuya,Entire home/apt,7,2,1,3,4.31,10,0,19,2.0,11,73.51
Paris,Montmartre,Entire home/apt,9,2,1,2,4.62,30,1,14,36.0,8,146.2
Mumbai,Dadar,Entire home/apt,4,2,1,2,4.49,55,0,2,8.0,7,28.82
Mumbai,Powai,Entire home/apt,8,1,1,1,4.24,51,1,5,6.0,7,38.3
